Quebra;Quebra2;Código;Descrição;Quantidade;Faturamento;Preço médio;Custo Total;Imposto Estadual;Imposto Federal;Lucro;Margem;Markup;Participação;Acumulado;Classificação;ICMS ST;Fecop ST
23/02/2026;;00000000027648;DEL VALLE FRUT LARANJA PET 200ML;5,000;10,95;2,19;6,65;0,00;1,01;4,30;30,02;64,66;0,04;92,86;;;
23/02/2026;;00000000027649;DEL VALLE FRUT UVA PET 200ML;2,000;4,38;2,19;2,66;0,00;0,41;1,72;30,02;64,66;0,02;92,87;;;
23/02/2026;;00000000027681;FAROFA B GOSTO CASEIRA SABOR BACON 300G;3,000;31,47;10,49;19,17;6,29;2,33;12,30;11,68;64,16;0,11;92,98;;;
23/02/2026;;00000000027689;BISC NESTLE CHOCO BISCUIT CHOC 78G;1,000;8,99;8,99;5,53;0,00;0,83;3,46;29,24;62,57;0,03;93,01;;;
23/02/2026;;00000000027719;ALCOOL MONTENEGRO 70 INPM 500ML;1,000;8,89;8,89;5,50;0,00;0,00;3,39;38,13;61,64;0,03;93,04;;;
23/02/2026;;00000000027724;VELA FIAT LUX MEDIA 250G;2,000;31,98;15,99;20,68;6,40;2,37;11,30;7,93;54,64;0,10;93,14;;;
23/02/2026;;00000000027750;SUCO DEL VALLE FRT CITRICAS 15L GL;2,000;13,78;6,89;8,88;2,76;1,02;4,90;8,16;55,18;0,04;93,19;;;
23/02/2026;;00000000027758;SUCO DEL VALLE FRUT LARANJA 15L QT;1,000;5,49;5,49;3,75;1,10;0,41;1,74;4,29;46,40;0,02;93,20;;;
23/02/2026;;00000000027786;BISC ZOO CARTOON FLOCOS 85G;5,000;9,35;1,87;7,75;0,00;0,86;1,60;7,86;20,65;0,01;93,22;;;
23/02/2026;;00000000027795;DET LIQ ODD ENZIMA BIOATIVA 500ML;5,000;14,95;2,99;9,45;0,00;1,38;5,50;27,54;58,20;0,05;93,27;;;
23/02/2026;;00000000027798;BISC ZOO CARTOON DUO CHOCO 85G;8,000;15,92;1,99;12,40;0,00;1,47;3,52;12,86;28,39;0,03;93,30;;;
23/02/2026;;00000000027837;COOKIES RANCHEIRO GOTAS CHOCO 60G;2,000;3,98;1,99;3,30;0,00;0,37;0,68;7,84;20,61;0,01;93,30;;;
23/02/2026;;00000000027844;BISC PETYAN COCO 350G;1,000;5,49;5,49;0,00;0,00;0,51;5,49;90,75;0,00;0,05;93,35;;;
23/02/2026;;00000000027887;LINGUICA REZENDE CALABRESA KG;3,854;88,60;22,99;51,84;6,20;6,56;36,76;27,09;70,92;0,33;93,68;;;
23/02/2026;;00000000027900;KIT SH 300ML + COND 190ML SEDA LUMINOUS UV;2,000;29,98;14,99;25,80;0,00;0,00;4,18;13,94;16,20;0,04;93,72;;;
23/02/2026;;00000000027902;AGUA LINDOIA PREMIUM C/GAS 15L;3,000;16,47;5,49;0,00;3,29;0,00;16,47;80,00;0,00;0,15;93,86;;;
23/02/2026;;00000000027916;MACARRAO TODESCHINI TALHARIM NINHOS COM OVOS 500G;1,000;6,99;6,99;0,00;0,00;0,00;6,99;100,00;0,00;0,06;93,93;;;
23/02/2026;;00000000027926;RUFFLES CEB E SALSA 68G;2,000;20,98;10,49;14,00;0,00;1,94;6,98;24,02;49,86;0,06;93,99;;;
23/02/2026;;00000000027933;YOFRUTINHA MORANGO 320G;2,000;11,98;5,99;0,00;0,00;0,00;11,98;100,00;0,00;0,11;94,09;;;
23/02/2026;;00000000027953;KETCHUP PREDILECTA ZERO 380G;1,000;11,99;11,99;7,79;0,00;1,11;4,20;25,78;53,92;0,04;94,13;;;
23/02/2026;;00000000027973;BEB LACTEA PIRAKIDS CHICLETIN 200ML;2,000;4,58;2,29;2,92;0,92;0,00;1,66;16,24;56,85;0,01;94,15;;;
23/02/2026;;00000000027977;M.TODESCHINI SEMOLA PARAFUSO 1K;1,000;7,99;7,99;5,10;0,56;0,00;2,89;29,16;56,67;0,03;94,17;;;
23/02/2026;;00000000027989;FAROFA GRANFINO TRADICIONAL 250 G;1,000;7,19;7,19;4,49;1,44;0,53;2,70;10,15;60,13;0,02;94,20;;;
23/02/2026;;00000000028008;BISC RECH ZOO CARTOON MARSHMALLOW 85G;3,000;5,37;1,79;4,53;0,00;0,50;0,84;6,39;18,54;0,01;94,20;;;
23/02/2026;;00000000028009;BISC RECH ZOO CARTOON NAPOLITANO 85G;14,000;26,66;1,90;21,14;0,00;2,47;5,52;11,46;26,11;0,05;94,25;;;
23/02/2026;;00000000028040;CAFE CAPPUCCINO 3 CORACOES CHOCOLATE SACHE 20G;7,000;16,88;2,41;11,06;0,00;0,00;5,82;34,48;52,62;0,05;94,31;;;
23/02/2026;;00000000028041;CAFE CAPPUCCINO 3 CORACOES CLASSIC SACHE 20G;1,000;2,18;2,18;1,58;0,00;0,00;0,60;27,52;37,97;0,01;94,31;;;
23/02/2026;;00000000028052;PAPEL TOALHA BELI POP 2;1,000;3,79;3,79;2,38;0,00;0,35;1,41;27,95;59,24;0,01;94,32;;;
23/02/2026;;00000000028076;CLORO ATIVO BARRA 1L;1,000;4,49;4,49;2,84;0,90;0,33;1,65;9,35;58,10;0,01;94,34;;;
23/02/2026;;00000000028085;AG PITU LATA CAJU 350ML;1,000;7,49;7,49;0,00;1,50;0,55;7,49;72,60;0,00;0,07;94,40;;;
23/02/2026;;00000000028097;BOMBONS GAROTO SORTIDOS GRATIS 20% 250G;1,000;16,99;16,99;11,99;0,00;1,57;5,00;20,18;41,70;0,04;94,45;;;
23/02/2026;;00000000028111;BISCOITO SALGADINHO POINT CHIPS REQUEIJAO 200G;1,000;8,99;8,99;5,29;0,00;0,83;3,70;31,91;69,94;0,03;94,48;;;
23/02/2026;;00000000028144;LINGUICA SUINA MINEIRA LANDIM 400G;4,000;45,96;11,49;27,96;3,22;3,40;18,00;24,77;64,38;0,16;94,64;;;
23/02/2026;;00000000028204;ESCOVA DENTAL C/3 NAVY;2,000;19,98;9,99;0,00;1,40;0,00;19,98;92,99;0,00;0,18;94,82;;;
23/02/2026;;00000000028210;SUCO DE UVA ABBRACCIO 15L;5,000;69,95;13,99;59,95;0,00;6,47;10,00;5,05;16,68;0,09;94,91;;;
23/02/2026;;00000000028254;NISSIN LAMEN CUSCUZ COM CALABRESA 85G;1,000;2,99;2,99;0,00;0,00;0,00;2,99;100,00;0,00;0,03;94,94;;;
23/02/2026;;00000000028281;HID.PAIXAO BRIDGERTON DAMA DE PRATA..200ML;1,000;10,79;10,79;6,46;0,00;0,00;4,33;40,13;67,03;0,04;94,98;;;
23/02/2026;;00000000028296;TOALHA UMEDECIDA HELLO BABY C/ TAMPA 130FOLHAS;4,000;24,85;6,21;19,96;0,00;0,00;4,89;19,68;24,50;0,04;95,02;;;
23/02/2026;;00000000028333;SH.SKALA 325 COND.200 COCO..2UN;1,000;17,99;17,99;10,72;0,00;0,00;7,27;40,41;67,82;0,06;95,08;;;
23/02/2026;;00000000123456;TX ENTREGA;15,000;94,70;6,31;0,00;0,00;0,00;94,70;100,00;0,00;0,84;95,93;;;
23/02/2026;;00000000789600;NECTAR DAFRUTA CAJU 200ML;9,000;20,61;2,29;13,05;4,12;1,53;7,56;9,28;57,93;0,07;96,00;;;
23/02/2026;;00000000789661;BEB LAC YOFRUTA MORANGO 1L;1,000;7,49;7,49;4,70;0,00;0,00;2,79;37,25;59,36;0,02;96,02;;;
23/02/2026;;00000000789662;BEB LACTEA YOFRUTA PESSEGO 1L;1,000;7,49;7,49;4,70;0,00;0,00;2,79;37,25;59,36;0,02;96,05;;;
23/02/2026;;00000000789682;BEB LAC YOFRUTA SAL.FRUTAS 170G;1,000;2,29;2,29;1,45;0,00;0,00;0,84;36,68;57,93;0,01;96,05;;;
23/02/2026;;00000000789683;BEB LAC YOFRUTA MORANGO 170G;1,000;2,29;2,29;1,45;0,00;0,00;0,84;36,68;57,93;0,01;96,06;;;
23/02/2026;;00000000789705;MASSA ARROZ URBANO PARAFUSO C/OVOS 500G;1,000;5,39;5,39;3,46;0,38;0,00;1,93;28,79;55,78;0,02;96,08;;;
23/02/2026;;00000000789707;PANO MULTIUSO LIMPPANO FURATO 5UND;1,000;6,39;6,39;4,24;1,28;0,47;2,15;6,25;50,71;0,02;96,10;;;
23/02/2026;;00000000789709;KAPO LARANJA 200ML;1,000;2,79;2,79;1,64;0,56;0,00;1,15;21,22;70,12;0,01;96,11;;;
23/02/2026;;00000000789712;KAPO UVA 200ML;12,000;33,48;2,79;19,68;6,70;0,00;13,80;21,22;70,12;0,12;96,23;;;
23/02/2026;;00000000789724;SH SEDA PRETOS LUMINOSOS 325ML;1,000;14,29;14,29;8,49;0,00;0,00;5,80;40,59;68,32;0,05;96,28;;;
23/02/2026;;00000000789756;FIO DENTAL DENTIL EX FINO ORIGINAL 125M;1,000;9,99;9,99;6,55;0,00;0,00;3,44;34,43;52,52;0,03;96,31;;;
23/02/2026;;00000000789871;CR DENTAL SORRISO T LIMP 70G;2,000;6,98;3,49;2,06;0,49;0,00;4,92;63,50;238,83;0,04;96,36;;;
23/02/2026;;00000000789873;ROSQUINHA MABEL COCO 300G;4,000;21,96;5,49;13,96;0,00;2,03;8,00;27,18;57,31;0,07;96,43;;;
23/02/2026;;00000000789887;LASANHA SEARA PRES/QUEIJO 600G;1,000;19,99;19,99;13,14;0,00;0,00;6,85;34,27;52,13;0,06;96,49;;;
23/02/2026;;00000000789890;SOBRECOXAS SADIA TEMP FACIL PCT 800G;5,000;69,41;13,88;59,38;4,86;0,00;10,03;7,45;16,89;0,09;96,58;;;
23/02/2026;;00000000789949;MAC INST NISSIN LAMEN BACON 85G;1,000;2,99;2,99;2,01;0,00;0,00;0,98;32,78;48,76;0,01;96,59;;;
23/02/2026;;00000000789952;MAC INST NISSIN LAMEN LEGUMES 85G;1,000;2,99;2,99;1,99;0,00;0,00;1,00;33,44;50,25;0,01;96,60;;;
23/02/2026;;00000000790063;BISC MINI OREO ORIGINAL 36G;3,000;11,97;3,99;8,04;0,00;1,11;3,93;23,58;48,88;0,04;96,63;;;
23/02/2026;;00000000790093;SAL GROSSO BOM GOSTO ERVAS 500G;3,000;14,97;4,99;9,93;0,00;1,38;5,04;24,42;50,76;0,04;96,68;;;
23/02/2026;;00000000790094;SAL GROSSO BOM GOSTO ESPECIAL 500G;1,000;4,99;4,99;3,31;0,35;0,37;1,68;19,25;50,76;0,01;96,69;;;
23/02/2026;;00000000790162;BEB LACTEA ITALAKINHO CHOCOLATE 200ML;3,000;5,67;1,89;3,63;0,00;0,00;2,04;35,98;56,20;0,02;96,71;;;
23/02/2026;;00000000790163;KETCHUP QUERO TRADICIONAL 200G;1,000;5,49;5,49;3,56;0,00;0,51;1,93;25,90;54,21;0,02;96,73;;;
23/02/2026;;00000000790184;PAO PLUS VITA FORMA TRAD S/CASCA 450G;1,000;14,99;14,99;9,98;1,05;1,11;5,01;19,02;50,20;0,04;96,77;;;
23/02/2026;;00000000790199;REQUEIJAO CREAM DANONE LIGHT VD 200G;1,000;11,49;11,49;7,34;2,30;0,85;4,15;8,72;56,54;0,04;96,81;;;
23/02/2026;;00000000790212;BISC RENATA MAIZENA 360G;2,000;10,58;5,29;7,30;0,00;0,98;3,28;21,75;44,93;0,03;96,84;;;
23/02/2026;;00000000790244;CONCENTRADO GROSELHACAMP 1L;1,000;14,99;14,99;9,56;3,00;1,11;5,43;8,82;56,80;0,05;96,88;;;
23/02/2026;;00000000790284;STEAK DE FRANGO PIF PAF 100G;1,000;2,99;2,99;1,78;0,00;0,28;1,21;31,22;67,98;0,01;96,90;;;
23/02/2026;;00000000790334;CR TRAT ELSEVE LISO DOS SONHOS 300G;1,000;31,99;31,99;19,80;0,00;0,00;12,19;38,11;61,57;0,11;97,00;;;
23/02/2026;;00000000790346;BEB LAC YOFRUTA COCO 1L;1,000;7,49;7,49;4,70;0,00;0,00;2,79;37,25;59,36;0,02;97,03;;;
23/02/2026;;00000000790347;BEB LAC YOFRUTA AMEIXA 1L;1,000;7,49;7,49;4,70;0,00;0,00;2,79;37,25;59,36;0,02;97,05;;;
23/02/2026;;00000007891101;PEDIGRE SACHE FRANGO AD RP 100G;2,000;7,38;3,69;4,42;0,00;0,68;2,96;30,86;66,97;0,03;97,08;;;
23/02/2026;;00000007891131;SCHWEPPES CITRUS LT 350ML GL;1,000;4,69;4,69;2,99;0,00;0,00;1,70;36,25;56,86;0,02;97,10;;;
23/02/2026;;00000007891142;REFRESCO TANG ABACAXI 18G;6,000;10,14;1,69;6,42;2,03;0,75;3,72;9,29;57,94;0,03;97,13;;;
23/02/2026;;00000007891151;STEAK DE FRANGO SEARA 100G;1,000;2,89;2,89;1,67;0,00;0,27;1,22;32,96;73,05;0,01;97,14;;;
23/02/2026;;00000007891158;NESTON FLOCOS 3 CEREAIS SH 210G;4,000;22,56;5,64;19,87;0,00;0,00;2,69;11,92;13,54;0,02;97,16;;;
23/02/2026;;00000007891199;GOIABADA PREDILECTA  300G;12,000;47,88;3,99;37,68;0,00;4,43;10,20;12,05;27,07;0,09;97,25;;;
23/02/2026;;00000007891231;VINAGRE PEIXE ALCOOL COLORIDO 750ML;1,000;3,19;3,19;1,99;0,22;0,24;1,20;23,20;60,30;0,01;97,27;;;
23/02/2026;;00000007891242;PALITOS DENTE PARANA 100UND;1,000;1,49;1,49;0,57;0,30;0,11;0,92;34,34;161,40;0,01;97,27;;;
23/02/2026;;00000007891282;ESPONJA TININDO 1UND;4,000;9,96;2,49;5,92;0,00;0,92;4,04;31,31;68,24;0,04;97,31;;;
23/02/2026;;00000007891335;REFRI COCA COLA ZERO 15L GL;2,000;19,38;9,69;12,46;0,00;0,00;6,92;35,71;55,54;0,06;97,37;;;
23/02/2026;;00000007891343;CAFE FORT TORRADO 250G;2,000;32,98;16,49;21,50;2,31;0,00;11,48;27,81;53,40;0,10;97,47;;;
23/02/2026;;00000007891344;CAFE PIMPINELA GOLDEN 500G;1,000;36,99;36,99;25,76;2,59;0,00;11,23;23,36;43,59;0,10;97,57;;;
23/02/2026;;00000007891345;CAFE FORT 3 CORACOES 500G;1,000;29,89;29,89;21,50;0,00;0,00;8,39;28,07;39,02;0,07;97,65;;;
23/02/2026;;00000007891350;ACHOC CHOCOLATTO 3 CORAC 300G;1,000;9,79;9,79;6,27;0,00;0,91;3,52;26,71;56,14;0,03;97,68;;;
23/02/2026;;00000007891361;CERV BRAHMA LT 473ML GL;1,000;5,99;5,99;3,74;0,00;0,00;2,25;37,56;60,16;0,02;97,70;;;
23/02/2026;;00000007896189;SAB PHEBO ODOR DE ROSAS 90G;2,000;12,98;6,49;7,72;0,91;0,00;5,26;33,53;68,13;0,05;97,75;;;
23/02/2026;;00000007896195;DES AERO REXONA POWDER DRY 150ML;2,000;36,98;18,49;21,98;0,00;0,00;15,00;40,56;68,24;0,13;97,88;;;
23/02/2026;;00000007896225;GELATINA ROYAL LIMAO 25G;1,000;2,49;2,49;1,45;0,50;0,18;1,04;14,37;71,72;0,01;97,89;;;
23/02/2026;;00000007896246;H2OH LIMAO C/GAS 15L GL;1,000;9,99;9,99;5,70;0,00;0,92;4,29;33,69;75,26;0,04;97,93;;;
23/02/2026;;00000007896424;CR DENTAL ORAL B ANTI CARIES 70G;29,000;74,16;2,56;68,15;5,18;0,00;6,01;1,12;8,82;0,05;97,98;;;
23/02/2026;;00000007896493;BISC RECH CSOCIAL QUEIJO/TOMATE 106G;1,000;6,49;6,49;4,22;0,00;0,60;2,27;25,73;53,79;0,02;98,00;;;
23/02/2026;;00000007896512;QUEIJO PRESIDENT MUSSARELA 150G;1,000;10,64;10,64;4,99;2,13;0,00;5,65;33,10;113,23;0,05;98,05;;;
23/02/2026;;00000007896515;BISC RECH PASSATEMPO CHOC 130G;15,000;38,34;2,56;29,25;0,00;3,55;9,09;14,46;31,08;0,08;98,13;;;
23/02/2026;;00000007896612;POLENGUINHO 17G;7,000;10,43;1,49;5,60;2,09;0,77;4,83;18,91;86,25;0,04;98,18;;;
23/02/2026;;00000007896621;IOG NESTLE MORANGO 170G;1,000;3,99;3,99;2,57;0,80;0,00;1,42;15,59;55,25;0,01;98,19;;;
23/02/2026;;00000007896622;IOG NESTLE MORANGO 900G;2,000;31,58;15,79;20,06;6,32;0,00;11,52;16,48;57,43;0,10;98,29;;;
23/02/2026;;00000007896703;BISC CLUB SOCIAL QUEIJO 141G;1,000;6,49;6,49;3,90;0,00;0,60;2,59;30,66;66,41;0,02;98,31;;;
23/02/2026;;00000007896706;AP BARBEAR BIC CONFORT3 BLACK;1,000;5,99;5,99;3,55;0,00;0,55;2,44;31,48;68,73;0,02;98,34;;;
23/02/2026;;00000007896734;DES AERO DOVE ORIGINAL 150ML;1,000;18,89;18,89;12,50;0,00;0,00;6,39;33,83;51,12;0,06;98,39;;;
23/02/2026;;00000007896735;FLOCAO GRANFINO DE MILHO 500G;11,000;43,89;3,99;28,27;8,78;0,00;15,62;15,59;55,25;0,14;98,53;;;
23/02/2026;;00000007896896;CANELA EM PO BOM GOSTO PT 30G;1,000;4,49;4,49;2,69;0,90;0,33;1,80;12,69;66,91;0,02;98,55;;;
23/02/2026;;00000007896922;ALHO FRITO BOM GOSTO 20G;2,000;9,98;4,99;6,28;0,00;0,92;3,70;27,82;58,92;0,03;98,58;;;
23/02/2026;;00000007896938;OREGANO BOM GOSTO 10G;2,000;7,38;3,69;4,58;1,48;0,55;2,80;10,54;61,14;0,02;98,61;;;
23/02/2026;;00000007896945;FERMENTO EM PÓ DR.OETKER 100G;1,000;5,29;5,29;3,18;1,06;0,39;2,11;12,49;66,35;0,02;98,63;;;
23/02/2026;;00000007896985;LASANHA PERDIGAO CALABRESA 600G;1,000;11,99;11,99;11,95;0,00;0,00;0,04;0,33;0,33;0,00;98,63;;;
23/02/2026;;00000007896994;SARDINHA PESCADOR C/OLEO 125G;2,000;13,38;6,69;8,40;0,94;0,99;4,98;22,82;59,29;0,04;98,67;;;
23/02/2026;;00000007896995;PÃO ARTESANO PLUS VITA 500G;1,000;13,49;13,49;8,83;0,94;1,00;4,66;20,15;52,77;0,04;98,71;;;
23/02/2026;;00000007897016;DANONINHO P/LEVAR MORANGO 70G;1,000;4,29;4,29;2,70;0,00;0,00;1,59;37,06;58,89;0,01;98,73;;;
23/02/2026;;00000080761789;TEMPERO SAZON SALADAS 60G;1,000;7,49;7,49;4,76;0,00;0,69;2,73;27,20;57,35;0,02;98,75;;;
23/02/2026;;00000080761796;SAB INTIMO LIQ NIVEA SUAVE 250ML;1,000;24,99;24,99;15,93;1,75;1,85;9,06;21,85;56,87;0,08;98,83;;;
23/02/2026;;00070847022206;ENERG MONSTER ULTRA 473ML GL;1,000;10,99;10,99;7,14;0,00;0,00;3,85;35,03;53,92;0,03;98,87;;;
23/02/2026;;07891000260166;IOG NESTLE CHAMYTO MORANGO C/CONF CHOCO 130G;1,000;5,69;5,69;3,52;0,00;0,53;2,17;28,89;61,65;0,02;98,88;;;
23/02/2026;;07891024034781;SAB PALMOLIVE HIDRAT INTENSIVA 85G;1,000;3,19;3,19;1,73;0,22;0,00;1,46;38,75;84,39;0,01;98,90;;;
23/02/2026;;07891150059887;SAB LUX LAVANDA 85G;10,000;25,29;2,53;19,00;1,77;0,00;6,29;17,88;33,11;0,06;98,95;;;
23/02/2026;;07891150059900;SAB LUX ORQUIDEA NEGRA 85G;6,000;13,74;2,29;11,40;0,96;0,00;2,34;10,04;20,53;0,02;98,97;;;
23/02/2026;;07891150059917;SAB LUX LIRIO AZUL 85G;5,000;16,40;3,28;9,50;1,15;0,00;6,90;35,07;72,63;0,06;99,04;;;
23/02/2026;;07891203058607;WAFER PANCO GOLDEN BLACK BAUNILHA 112G;2,000;6,98;3,49;2,18;0,00;0,65;4,80;59,52;220,18;0,04;99,08;;;
23/02/2026;;07894900550061;SUCO DEL VALLE FRESH UVA 15L GL;1,000;6,89;6,89;4,44;0,00;0,64;2,45;26,31;55,18;0,02;99,10;;;
23/02/2026;;07895800420003;BALA HALLS UVA VERDE;2,000;3,98;1,99;2,38;0,80;0,29;1,60;12,80;67,23;0,01;99,11;;;
23/02/2026;;07896011127019;REFRESCO TRINK LARANJA 15G;26,000;23,84;0,92;17,68;4,77;1,76;6,16;-1,56;34,84;0,05;99,17;;;
23/02/2026;;07896011127033;REFRESCO TRINK MARACUJA 15G;3,000;2,87;0,96;2,04;0,57;0,21;0,83;1,52;40,69;0,01;99,18;;;
23/02/2026;;07896011127071;REFRESCO TRINK UVA 15G;31,000;27,79;0,90;21,08;5,56;2,06;6,71;-3,25;31,83;0,06;99,24;;;
23/02/2026;;07896011127293;REFRESCO TRINK MANGA 15G;8,000;7,32;0,91;5,44;1,46;0,54;1,88;-1,72;34,56;0,02;99,25;;;
23/02/2026;;07896011127422;REFRESCO TRINK MORANGO 15G;1,000;0,89;0,89;0,68;0,18;0,07;0,21;-3,80;30,88;0,00;99,26;;;
23/02/2026;;07896011129358;REFRESCO TRINK LIMONADA SUICA 25G;13,000;12,57;0,97;8,84;2,51;0,93;3,73;2,27;42,19;0,03;99,29;;;
23/02/2026;;07896046600389;PIMENTA DO REINO CHINEZINHO 35G;1,000;8,99;8,99;3,10;0,00;0,33;5,89;61,87;190,00;0,05;99,34;;;
23/02/2026;;07896046900236;CAFE EVOLUTTO EXTRA FORTE 500G;1,000;35,99;35,99;24,05;0,00;0,00;11,94;33,18;49,65;0,11;99,45;;;
23/02/2026;;07896336005917;PACOQUITA SANTA HELENA 15G;3,000;2,37;0,79;1,38;0,00;0,22;0,99;32,52;71,74;0,01;99,46;;;
23/02/2026;;07898018160105;ARROZ CATARINAO BRANCO 1KG;7,000;31,43;4,49;17,71;0,00;0,00;13,72;43,65;77,47;0,12;99,58;;;
23/02/2026;;07898324005152;LAMP OUROLUX LED 6W;1,000;3,99;3,99;2,11;0,00;0,37;1,88;37,87;89,10;0,02;99,60;;;
23/02/2026;;07898921567077;BATATA  MAIS BATATA 400G;2,000;17,58;8,79;11,50;0,00;1,63;6,08;25,33;52,87;0,05;99,65;;;
23/02/2026;;07898921567121;BATATA PRE FRITA MAIS BATATA 2KG;2,000;66,98;33,49;40,84;0,00;6,20;26,14;29,78;64,01;0,23;99,88;;;
23/02/2026;;07898937601086;PAPEL HIG. PAPOULA 4RLS;3,000;8,97;2,99;5,73;0,00;0,00;3,24;36,12;56,54;0,03;99,91;;;
23/02/2026;;07898953406030;GELEIA MOCOTO ELLO TUTTI-FRUTTI 220G;1,000;2,49;2,49;2,09;0,50;0,18;0,40;-11,34;19,14;0,00;99,92;;;
23/02/2026;;07898953406047;GELEIA MOCOTO ELLO UVA TP 220G;19,000;47,31;2,49;37,81;9,46;3,50;9,50;-7,32;25,13;0,08;100,00;;;
24/02/2026;;00000000000056;DES CREME HERBISSIMO FRESH 55G;2,000;13,78;6,89;7,78;0,00;0,00;6,00;43,54;77,12;0,06;0,06;;;
24/02/2026;;00000000000057;DES CREME HERBISSIMO NEUTRO 55G;1,000;6,89;6,89;3,89;0,00;0,00;3,00;43,54;77,12;0,03;0,08;;;
24/02/2026;;00000000000117;DES LEITE DE ROSAS TRAD 100ML;1,000;4,79;4,79;3,00;0,00;0,00;1,79;37,37;59,67;0,02;0,10;;;
24/02/2026;;00000000000122;TALCO BARLA 140G;1,000;8,49;8,49;5,31;0,00;0,00;3,18;37,46;59,89;0,03;0,13;;;
24/02/2026;;00000000000205;CR DENTAL COLGATE TOTAL 12 FRESH 90G;2,000;17,98;8,99;7,32;1,26;0,00;10,66;52,28;145,63;0,10;0,23;;;
24/02/2026;;00000000000215;CR DENTAL COLGATE MPA 180G;1,000;9,99;9,99;5,67;0,70;0,00;4,32;36,24;76,19;0,04;0,27;;;
24/02/2026;;00000000000219;CR DENTAL COLGATE MPA 90G;1,000;5,79;5,79;3,78;0,41;0,00;2,01;27,70;53,17;0,02;0,29;;;
24/02/2026;;00000000000357;CR KOLENE NUTRE E AMACIA 500ML;1,000;17,99;17,99;10,21;0,00;0,00;7,78;43,25;76,20;0,07;0,36;;;
24/02/2026;;00000000000375;CR TRATA SEDA LISO PERFEITO 400G;1,000;12,79;12,79;9,50;0,00;0,00;3,29;25,72;34,63;0,03;0,39;;;
24/02/2026;;00000000000534;PAPEL HIG NEVE SUPREME F/TRIPLA 4 ROLOS;1,000;9,79;9,79;7,00;0,00;0,00;2,79;28,50;39,86;0,03;0,42;;;
24/02/2026;;00000000000536;PAPEL HIG NEVE TOQUE DE SEDA FD 4ROLOS;1,000;9,99;9,99;6,09;0,00;0,00;3,90;39,04;64,04;0,04;0,45;;;
24/02/2026;;00000000000592;PAPEL TOALHA SOCIAL CLEAN C/2RLS;2,000;11,98;5,99;6,68;0,00;1,11;5,30;34,99;79,34;0,05;0,50;;;
24/02/2026;;00000000000615;ODOR AMBIE GLADE MANHA/CAMPO 360ML;1,000;10,99;10,99;0,00;2,20;0,00;10,99;80,00;0,00;0,10;0,61;;;
24/02/2026;;00000000000645;REMOVEDOR BARRA FAISCA 500ML;1,000;16,89;16,89;10,49;3,38;1,25;6,40;10,49;61,01;0,06;0,66;;;
24/02/2026;;00000000000646;LIMP CASA PERFUME AGRADABLE 1L;2,000;19,78;9,89;12,90;0,00;1,83;6,88;25,53;53,33;0,06;0,73;;;
24/02/2026;;00000000000649;LIMP CASA PERFUME AGRADABLE 500ML;1,000;5,99;5,99;3,45;0,00;0,55;2,54;33,15;73,62;0,02;0,75;;;
24/02/2026;;00000000000655;MULTIUSO CIF CREMOSO ORIGINAL 250ML;1,000;11,99;11,99;7,99;2,40;0,89;4,00;5,96;50,06;0,04;0,79;;;
24/02/2026;;00000000000671;MULTIUSO BARRA CLASSICO 500ML;1,000;2,49;2,49;1,55;0,00;0,23;0,94;28,50;60,65;0,01;0,80;;;
24/02/2026;;00000000000672;MULTIUSO BARRA CAMPESTRE 500ML;1,000;2,49;2,49;1,55;0,00;0,23;0,94;28,50;60,65;0,01;0,81;;;
24/02/2026;;00000000000673;MULTIUSO BARRA FRESH 500ML;1,000;2,49;2,49;1,55;0,00;0,23;0,94;28,50;60,65;0,01;0,82;;;
24/02/2026;;00000000000685;DET LIQ YPE COCO 500ML;4,000;12,76;3,19;7,96;0,00;1,18;4,80;28,37;60,30;0,04;0,86;;;
24/02/2026;;00000000000690;DET LIQ YPE MACA 500ML;6,000;19,14;3,19;11,94;0,00;1,77;7,20;28,37;60,30;0,07;0,93;;;
24/02/2026;;00000000000691;DET LIQ BARRA NEUTRO 500ML;6,000;11,94;1,99;7,32;0,00;1,10;4,62;29,44;63,11;0,04;0,97;;;
24/02/2026;;00000000000692;DET LIQ BARRA MACA 500ML;1,000;1,99;1,99;1,22;0,00;0,18;0,77;29,44;63,11;0,01;0,98;;;
24/02/2026;;00000000000693;DET LIQ BARRA CLEAR 500ML;3,000;5,97;1,99;3,66;0,00;0,55;2,31;29,44;63,11;0,02;1,00;;;
24/02/2026;;00000000000694;DET LIQ BARRA LIMAO 500ML;1,000;1,99;1,99;1,22;0,00;0,18;0,77;29,44;63,11;0,01;1,01;;;
24/02/2026;;00000000000699;DESINF PINHO BARRA FLORAL 500ML;2,000;8,38;4,19;4,20;1,68;0,62;4,18;22,48;99,52;0,04;1,05;;;
24/02/2026;;00000000000700;DESINF BARRA PINHO 500ML;1,000;3,99;3,99;2,10;0,80;0,30;1,89;19,97;90,00;0,02;1,06;;;
24/02/2026;;00000000000705;DESINF MINUANO LAVANDA 500ML;1,000;3,99;3,99;1,88;0,80;0,30;2,11;25,48;112,23;0,02;1,08;;;
24/02/2026;;00000000000707;DESINF URCA PINHO ANTIBAC 2L;1,000;5,99;5,99;4,99;1,20;0,44;1,00;-10,71;20,04;0,01;1,09;;;
24/02/2026;;00000000000708;DESINF URCA LAVANDA 2L;2,000;11,98;5,99;9,98;2,40;0,89;2,00;-10,71;20,04;0,02;1,11;;;
